ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,80,0,0,0,1,0,1,1,2,0,0,18,0,130,5,1,1,0,0,1,1,1,1,5542,1,0,1,0,False,1,0,1,0,0,0,1,1,0,0,71,izmit,1,1,kombi,0,0,1,0,1,1,5,1400,0,1,2,1,cumhuriyet,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,120,3,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,4,1,0,1,1,1,1,0,1,1,0,dogalgaz,0,betonarme,0,0,0,0,1,0,1,295000
0,119,1,1,0,1,0,0,1,2,0,0,0,0,130,2,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,0,1,57,marmaris,1,1,klima,0,0,1,1,0,1,3,3500,1,1,0,0,kemeralti,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,125,3,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,0,0,1,1,1,1,1300000
0,25,0,0,0,0,1,0,1,1,0,0,30,1,140,4,1,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,1,0,0,0,1,1,0,1,80,bahcelievler,1,1,kombi,0,0,1,1,0,1,5,1800,0,0,1,0,cumhuriyet,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,128,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,2,0,0,1,0,1,0,0,1,1,1,dogalgaz,0,betonarme,0,0,0,1,0,1,1,370000
0,160,0,1,0,1,0,1,1,2,1,0,15,0,165,5,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,78,bayrakli,0,0,merkezi,0,0,0,1,0,0,9,4000,0,1,1,0,mansuroglu,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,150,4,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,5,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,1,1350000
0,119,0,0,0,1,1,0,1,2,0,0,45,1,140,6,1,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,1,0,0,1,0,1,1,80,beyoglu,1,1,kombi,0,0,1,0,1,0,6,3608,0,1,0,0,cihangir,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,130,3,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,4,0,1,1,1,1,0,0,1,1,0,dogalgaz,0,betonarme,0,0,0,1,0,0,1,2500000
1,119,0,1,0,1,0,1,0,2,0,0,10,0,350,10,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,1,0,0,0,1,1,1,79,yenimahalle,1,1,merkezi,0,1,1,1,1,0,10,4000,0,1,0,1,turgut ozal,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,80,6,0,1,1,0,1,0,0,0,0,1,1,2,1,0,0,1,0,1,0,2,1,1,0,1,0,0,1,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,1,1100000
0,80,1,1,0,0,0,1,1,1,0,0,26,0,120,3,0,0,0,0,1,1,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,0,1,1,1,80,maltepe,0,1,kombi,0,0,1,0,0,0,3,1950,0,1,0,1,altintepe,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,105,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,825000
1,35,0,1,0,1,0,1,1,2,0,0,16,0,10,3,0,1,0,0,0,0,0,0,5542,1,1,0,0,False,0,0,1,0,0,0,0,0,0,1,70,yenisehir,0,1,kombi,1,0,1,1,0,1,4,2500,1,1,0,0,hurriyet,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,185,3,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,5,0,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,1,550000
0,119,0,0,0,1,0,1,1,2,0,0,0,0,160,2,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,1,1,70,yenisehir,1,0,kombi,0,1,1,0,0,1,4,3608,0,1,0,0,afetevler,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,120,3,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,4,0,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,1,1,1,1,450000
0,119,0,1,0,0,0,0,1,1,0,0,2,0,90,1,0,1,0,0,1,1,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,1,0,0,1,78,menderes,1,1,belirtilmemis,0,0,1,0,0,1,2,1250,0,1,2,0,gumuldur fevzi cakmak,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,80,2,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,4,1,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,0,0,0,1,1,0,340000
0,119,0,1,0,1,0,1,1,2,0,0,26,0,110,0,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,1,80,kadikoy,0,1,kombi,0,0,1,0,1,1,7,3608,0,1,0,1,suadiye,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,80,2,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,3,1,1,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,895000
0,80,1,1,0,1,0,1,1,1,0,0,4,0,110,3,0,0,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,1,1,0,0,0,0,1,1,80,maltepe,1,1,kombi,0,0,1,1,0,0,5,1950,0,1,1,0,kucukyali,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,95,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,1,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,1,0,715000
0,119,0,0,0,0,0,1,1,1,0,0,11,0,120,1,1,1,0,0,1,1,0,1,5542,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,61,didim,1,1,klima,0,0,1,0,0,0,4,2000,1,1,0,0,altinkum,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,110,3,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,1,0,0,0,1,1,0,490000
1,20,0,1,0,1,0,1,1,1,0,0,1,0,75,0,0,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,1,0,0,0,1,1,1,64,edremit,1,1,merkezi,0,0,1,0,0,1,4,1200,0,1,0,0,akcay,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,6,1,1,0,1,0,0,0,1,0,1,akaryakit,0,betonarme,1,0,0,1,1,1,1,240000
0,380,0,0,0,1,0,0,0,1,0,0,0,0,100,21,1,0,0,0,1,0,0,0,5542,1,0,1,0,False,1,0,1,1,1,0,1,0,1,1,79,etimesgut,1,1,merkezi,0,1,1,0,1,1,23,1800,1,1,0,0,goksu,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,80,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,4,1,1,0,1,0,1,0,1,0,1,dogalgaz,1,betonarme,1,0,1,0,1,0,0,610000
0,119,0,1,0,1,0,1,1,2,0,0,0,0,175,9,0,1,0,0,0,0,0,0,5542,1,0,0,0,False,0,1,1,1,1,0,1,0,1,0,75,seyhan,1,1,merkezi,0,1,0,0,0,0,12,3608,0,1,0,1,gurselpasa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,130,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,1,1,1,0,1,715000
0,119,0,0,0,1,0,0,1,1,0,0,30,0,85,2,0,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,0,0,1,1,80,bahcelievler,1,1,kombi,0,0,1,1,0,1,6,1600,0,1,0,0,siyavuspasa,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,80,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,0,310000
0,119,1,0,0,1,0,0,1,2,0,0,0,0,0,13,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,1,0,1,0,0,1,1,1,1,79,kecioren,1,1,merkezi,0,1,1,0,1,1,22,3608,0,1,0,1,etlik,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,4,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,1,0,0,1,1,1,950000
0,35,1,0,0,1,0,0,0,1,0,0,0,0,125,0,1,1,0,0,0,0,0,0,5542,1,1,1,0,False,0,0,0,0,0,0,0,0,0,1,80,beylikduzu,1,1,kombi,0,0,1,0,0,0,5,1300,0,1,0,0,buyuksehir,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,115,2,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,dogalgaz,0,betonarme,1,1,0,0,1,0,0,389000
0,150,0,1,0,1,0,0,1,2,0,0,0,0,180,12,0,0,0,0,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,0,0,0,1,1,1,79,yenimahalle,1,1,merkezi,0,1,1,0,1,1,9,2300,0,1,0,0,susuz,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,150,4,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,6,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,0,1,750000
0,100,0,0,0,1,0,0,1,2,0,0,0,0,175,3,0,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,1,1,0,0,0,0,0,1,79,etimesgut,1,1,kombi,0,0,1,0,0,1,7,2500,0,1,0,0,baglica,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,160,4,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,0,950000
0,250,0,1,0,0,0,1,1,2,0,0,1,0,130,3,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,0,0,1,57,bodrum,0,1,klima,0,0,1,0,0,1,3,3608,0,1,1,0,eskicesme,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,120,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,0,0,0,0,0,1650000
0,800,0,1,0,1,0,0,1,2,0,0,6,0,185,2,0,1,0,1,0,0,0,0,5542,1,0,0,1,False,0,0,1,1,1,0,0,0,0,1,79,cankaya,0,0,merkezi,0,1,1,1,1,1,2,3608,0,1,0,0,alacaatli,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,165,4,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,6,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,1,1075000
0,119,1,1,0,1,0,0,1,2,0,1,0,0,181,4,1,1,0,1,1,1,0,1,5542,1,0,1,1,False,1,0,0,1,1,0,0,1,1,0,80,kartal,1,1,merkezi,0,1,0,0,1,0,7,3608,1,1,0,0,esentepe,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,121,3,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,dogalgaz,1,betonarme,1,0,1,1,1,1,1,1550000
0,345,1,1,0,1,0,1,1,2,0,0,4,0,137,0,0,0,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,1,1,0,0,1,0,0,79,cankaya,1,1,merkezi,0,0,1,0,1,0,12,3000,0,1,0,1,ilkbahar,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,110,3,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,5,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,1,1,0,1,1,0,945000
0,100,1,0,0,0,0,0,1,1,0,0,28,0,155,1,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,1,0,1,1,79,cankaya,1,1,kombi,0,0,1,1,1,1,3,2500,0,1,0,1,aziziye,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,145,4,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,3,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,1,0,415000
0,119,0,0,0,0,0,0,0,1,0,0,0,0,85,1,0,1,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,cankaya,1,0,kombi,0,0,0,0,0,0,2,3608,0,1,0,0,kirkkonaklar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,1,0,0,250000
0,300,0,1,0,1,0,1,1,2,0,1,0,0,115,3,1,1,0,0,1,0,0,1,5542,1,0,0,1,True,1,0,0,1,1,0,0,0,0,1,76,alanya,1,1,klima,0,1,1,0,1,1,4,2500,0,1,0,0,guller pinari,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,100,2,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,2,1,1,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,0,1,0,0,1,0,820000
0,400,0,1,0,1,0,0,1,2,0,0,6,0,10,7,1,1,0,0,1,1,1,1,5542,1,0,0,1,True,0,0,0,1,0,0,0,0,1,1,80,kadikoy,1,1,kombi,0,1,1,0,1,0,10,15000,1,1,2,0,caddebostan,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,170,4,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,1,0,9750000
0,100,0,1,0,1,0,1,1,2,0,0,6,0,145,11,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,1,1,0,0,1,1,1,1,79,kecioren,1,1,merkezi,0,0,1,1,1,1,11,2000,0,1,2,0,etlik,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,125,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,5,0,1,0,1,0,0,1,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,1,450000
0,119,0,1,0,0,0,1,1,1,0,0,0,0,115,1,1,1,0,0,1,0,0,0,5542,1,1,0,0,False,0,0,0,1,0,0,0,0,0,1,60,pamukkale,1,1,kombi,0,0,1,0,0,1,2,3608,0,1,0,1,kayihan,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,110,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,7,1,0,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,1,0,1,1,1,1,350000
1,50,1,0,0,1,0,0,1,2,0,0,9,0,145,2,1,1,0,0,1,0,0,0,5542,1,1,1,1,False,0,0,1,1,1,0,0,1,1,0,79,cankaya,0,1,kombi,1,0,1,1,1,0,5,2500,0,1,0,0,cevizlidere,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,138,3,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,0,0,655000
0,119,0,0,0,0,0,0,1,1,1,0,15,0,120,3,0,1,0,0,1,1,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,1,0,0,1,64,edremit,0,1,kat kaloriferi,0,0,0,0,0,1,3,3608,0,1,0,0,altinoluk,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,110,2,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,0,1,1,1,1,430000
0,70,0,1,0,1,0,1,1,2,0,0,7,0,150,1,0,1,0,0,1,1,0,1,5542,1,0,1,1,False,0,0,0,1,0,0,0,1,0,0,80,buyukcekmece,1,1,kombi,0,1,1,1,1,1,4,2800,0,1,0,1,ataturk,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,140,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,700000
0,20,0,0,1,0,0,0,1,1,0,0,12,0,125,3,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,79,etimesgut,1,1,kombi,0,0,1,0,0,1,3,3608,0,1,0,0,30 agustos,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,120,3,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,7,1,1,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,1,245000
0,175,1,1,0,1,0,1,1,2,0,0,3,0,175,6,0,1,0,0,1,1,0,1,5542,1,1,0,1,False,0,0,0,1,0,0,0,0,0,1,78,narlidere,1,1,jeotermal isitma,0,0,1,0,1,1,7,4000,0,1,1,1,ilica,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,150,3,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,3,1,0,0,1,0,0,0,1,0,1,yok,1,betonarme,0,1,0,1,1,0,1,1950000
0,150,0,1,0,1,0,1,1,2,0,0,2,0,190,10,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,0,0,0,1,1,1,14,merkez,1,1,merkezi,0,0,1,1,1,1,10,1600,0,1,0,0,universite,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,160,3,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,1,540000
0,119,1,1,0,1,0,0,1,2,0,0,0,0,195,2,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,1,1,0,0,1,0,1,1,79,pursaklar,1,1,kombi,0,1,1,0,1,1,16,2100,0,1,0,1,mimar sinan,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,180,4,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,1,1,0,1,575000
