ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,120,0,1,0,1,0,0,1,1,0,0,12,0,140,5,0,1,0,0,0,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,0,1,78,karabaglar,0,0,kombi,0,0,1,0,0,1,5,3608,1,1,1,0,maliyeciler,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,130,3,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,10,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,0,499000
0,20,1,1,0,1,0,0,0,1,0,0,1,0,95,0,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,65,ilkadim,1,0,kombi,0,0,0,0,0,0,4,700,0,1,1,0,kisla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,1,0,190000
0,119,0,0,0,0,0,0,1,2,0,0,8,0,120,2,0,1,0,0,1,0,0,0,5542,0,0,0,1,False,0,0,0,0,0,0,1,0,0,0,79,pursaklar,0,0,kombi,0,0,1,0,0,1,2,3608,0,1,1,0,merkez,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,110,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,17,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,0,239000
0,119,0,0,1,1,0,1,1,1,0,0,25,0,10,1,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,sisli,1,0,kombi,0,0,0,0,1,0,5,3608,1,1,0,0,tesvikiye,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,175,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,0,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,0,2500000
0,800,1,1,1,1,0,1,1,2,0,1,8,0,5,20,1,1,0,1,1,0,0,0,5542,1,1,0,1,False,1,1,1,1,1,0,0,0,1,1,79,cankaya,1,1,merkezi,1,1,1,0,1,0,22,8000,1,1,0,1,guzeltepe,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,10,4,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,13,1,1,0,1,0,1,0,0,0,1,dogalgaz,1,betonarme,0,0,1,1,0,1,1,2050000
0,270,0,1,0,1,0,1,1,2,0,0,8,0,125,8,0,1,0,0,1,0,0,0,5542,0,0,0,1,False,0,0,0,1,0,0,0,0,0,1,78,menemen,1,0,merkezi,0,0,1,1,1,1,8,1500,1,1,1,0,cumhuriyet,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,110,3,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,17,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,1,0,1,0,1,430000
0,119,0,1,0,1,0,0,1,2,0,0,7,0,190,3,0,1,0,0,1,0,0,0,5542,1,1,1,1,False,0,1,0,0,0,0,0,0,0,0,70,mezitli,0,1,kombi,0,1,1,0,1,0,11,3608,0,1,1,1,ataturk,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,150,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,29,1,0,0,1,1,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,1,1,1,0,535000
0,80,0,1,0,1,0,0,1,2,0,0,3,0,145,0,0,0,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,1,1,1,79,cankaya,1,1,kombi,0,1,1,0,1,1,3,3608,0,1,0,1,kirkkonaklar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,135,3,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,1,dogalgaz,0,betonarme,0,0,0,0,0,1,1,320000
0,20,0,1,0,0,0,0,1,1,0,0,28,0,125,2,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,0,0,1,79,cankaya,0,1,kombi,0,0,1,0,1,1,2,1750,0,1,0,0,naci cakir,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,115,3,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,14,1,0,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,0,1,1,0,385000
0,119,0,0,1,1,0,0,1,2,0,0,20,0,170,6,0,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,0,1,0,0,0,1,1,1,75,cukurova,0,0,kombi,0,0,0,0,0,1,7,3608,0,1,0,0,guzelyali,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,125,3,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,8,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,1,0,1,549000
0,20,0,1,0,0,0,1,1,1,0,0,25,0,120,3,0,0,0,1,1,0,0,1,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,80,silivri,1,1,kombi,0,0,0,1,0,1,4,3608,0,0,0,1,cumhuriyet,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,100,3,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,12,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,299000
0,500,0,1,0,1,0,1,1,3,0,0,0,0,328,5,0,0,0,1,1,0,0,0,5542,1,0,0,1,False,1,1,1,1,1,0,0,0,1,0,41,merkez,1,1,merkezi,1,1,1,0,1,0,5,3608,0,1,0,0,kepez (hamidiye),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,1,1,1,0,0,0,0,0,1,2,1,1,0,1,0,1,0,8,1,1,0,1,0,1,1,0,0,1,dogalgaz,0,betonarme,1,0,1,1,1,1,1,1850000
0,50,0,0,0,1,0,0,1,1,0,0,15,0,100,1,1,0,0,0,1,0,0,1,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,alanya,0,0,isitma yok,0,0,0,0,0,1,6,3608,0,1,2,0,hacet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,0,1,1,0,1,500000
0,119,0,0,1,0,0,0,1,2,0,0,2,0,70,3,0,1,0,0,1,0,0,1,5542,0,0,0,0,False,0,0,1,1,0,0,0,0,0,0,68,arsuz,1,1,klima,0,0,1,0,0,1,3,3608,0,1,0,1,karaagac cumhuriyet,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,50,4,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,0,0,0,9,1,1,0,1,0,0,1,1,0,1,elektrik,0,betonarme,1,0,0,0,1,1,1,580000
0,50,0,0,1,1,0,1,1,2,1,0,16,0,0,4,0,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,1,0,0,1,0,0,1,76,konyaalti,0,0,klima,0,0,0,0,0,1,4,2500,0,1,1,1,liman,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,180,5,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,14,0,0,0,1,0,0,1,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,1100000
1,160,0,0,0,1,0,0,1,1,0,0,13,0,160,2,0,1,0,0,1,0,0,0,5542,1,1,1,1,False,0,1,0,1,1,0,0,1,1,0,79,cankaya,1,1,kombi,0,0,1,1,1,1,4,1500,0,1,0,0,karapinar,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,150,3,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,8,0,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,0,0,0,385000
0,119,0,1,0,1,0,1,1,3,0,0,0,0,180,12,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,1,1,80,kadikoy,1,1,kombi,0,1,1,0,1,1,12,3608,0,1,0,0,kozyatagi,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,150,4,1,0,1,1,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,11,1,1,0,1,0,0,1,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,1,0,1550000
0,119,0,0,0,0,0,0,1,1,0,0,28,0,90,1,0,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,1,0,1,0,80,bahcelievler,1,1,kombi,0,0,1,0,0,1,4,1500,0,0,1,0,yenibosna merkez,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,80,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,0,0,265000
0,119,0,0,0,0,0,0,1,2,1,0,0,0,120,1,0,0,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,0,1,0,1,1,1,1,61,didim,1,1,klima,0,0,0,0,0,1,3,2000,0,1,0,0,akbuk,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,110,2,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,11,1,1,0,1,0,0,1,1,0,0,elektrik,0,betonarme,1,0,1,0,1,1,1,450000
0,40,0,0,1,1,0,0,1,1,0,0,19,0,135,5,0,1,0,0,1,0,0,0,5542,1,0,1,0,True,0,0,0,0,0,0,0,0,0,0,80,sisli,1,1,kombi,0,0,0,1,0,0,7,3000,0,0,0,0,gulbahar,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,130,3,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,8,0,0,0,0,1,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,0,1,0,500000
0,50,0,0,1,1,0,1,1,2,0,0,0,0,190,6,0,0,0,0,1,0,0,0,5542,0,0,0,1,False,0,0,0,0,0,0,0,0,0,0,52,palandoken,0,0,merkezi,0,0,0,0,1,0,10,2500,0,1,0,0,huseyin avni ulas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,dogalgaz,1,betonarme,1,0,0,1,1,1,1,555000
0,630,0,1,0,1,0,0,0,2,0,0,17,1,70,4,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,1,1,0,1,1,0,0,80,sariyer,1,1,merkezi,0,0,0,0,1,1,5,3608,0,1,1,0,maden,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,60,4,0,0,1,0,1,0,0,1,1,1,1,2,1,1,0,1,0,1,0,14,1,0,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,0,2150000
1,119,0,0,0,0,0,0,1,1,0,0,20,0,95,3,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,79,mamak,1,1,kombi,0,0,1,0,1,1,3,800,0,1,2,1,safaktepe,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,90,2,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,1,0,0,1,0,0,149900
0,119,0,1,0,1,0,1,1,2,0,0,26,0,155,6,0,1,0,0,1,0,0,1,5542,1,0,0,1,False,0,1,0,1,0,0,0,1,1,1,80,kadikoy,0,0,merkezi,0,0,1,0,1,0,9,3608,1,1,0,0,erenkoy,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,125,3,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,29,1,1,0,1,0,0,0,1,0,0,dogalgaz,1,betonarme,0,0,0,0,1,1,1,1498000
0,119,0,1,0,1,0,0,0,2,0,0,10,0,180,5,1,0,0,0,0,0,0,0,5542,1,0,0,1,False,0,1,1,0,0,0,0,0,0,0,75,cukurova,0,0,kombi,0,0,0,0,0,0,10,20000,0,1,0,0,yurt,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,140,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,9,1,0,1,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,1,1,0,675000
0,119,0,1,0,1,0,1,1,2,0,0,28,0,10,5,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,1,0,0,0,0,1,1,80,kadikoy,0,1,merkezi,0,0,1,1,1,1,12,6000,0,1,0,1,goztepe,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,178,4,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,27,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,1,2295000
0,119,0,1,0,1,0,1,1,2,0,1,10,0,160,0,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,1,0,1,1,1,0,0,0,1,0,80,eyupsultan,1,0,kombi,0,1,0,0,0,0,4,3608,0,1,1,0,gokturk merkez,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,145,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,29,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,1,0,1,0,1,1500000
0,119,1,0,0,1,0,0,1,2,0,0,0,0,95,3,0,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,1,0,0,0,0,0,1,80,bahcelievler,1,1,kombi,0,0,1,0,0,1,5,3608,0,1,0,0,siyavuspasa,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,87,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,24,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,645000
0,119,0,0,0,0,0,0,1,1,0,0,25,0,120,2,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,79,yenimahalle,1,1,kombi,0,0,0,0,0,0,5,1100,0,1,2,0,inonu,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,110,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,25,0,1,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,0,0,330000
1,20,0,0,1,0,0,0,1,1,0,0,20,0,130,2,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,79,kecioren,0,1,kombi,0,0,0,0,0,1,3,900,0,1,0,0,esertepe,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,110,3,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,21,0,0,1,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,1,280000
0,1,0,0,0,0,0,0,1,1,0,0,30,0,136,2,0,1,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,57,mentese,0,1,kombi,0,0,0,0,0,1,3,1500,0,1,1,0,muslihittin,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,126,3,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,28,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,0,440000
0,119,0,0,0,0,0,1,1,1,0,0,7,0,125,2,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,79,mamak,1,0,kombi,0,0,1,0,1,1,3,3608,0,1,0,0,general zeki dogan,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,115,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10,0,0,1,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,1,250000
1,50,0,0,0,1,0,1,0,1,0,0,0,0,70,0,1,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,1,0,0,1,1,1,1,80,kartal,1,1,kombi,0,1,1,0,0,1,4,1200,0,1,0,0,topselvi,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,55,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,1,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,1,0,230000
0,119,0,0,0,0,0,0,0,2,0,0,0,0,140,3,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,70,tarsus,0,0,klima,0,0,0,0,0,0,5,3608,0,1,0,0,altaylilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,330000
0,15,0,1,0,0,0,0,1,1,0,0,2,0,120,3,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,0,1,0,1,78,karabaglar,0,1,kombi,0,0,1,0,0,1,3,1500,1,1,0,0,doganay,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,110,3,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,1,0,0,1,0,0,450000
0,330,1,1,0,1,0,0,1,2,0,0,9,0,186,13,1,0,0,1,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,1,0,0,1,1,1,79,etimesgut,1,1,merkezi,0,0,1,0,1,1,14,1500,0,0,1,1,yapracik,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,160,5,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,29,0,1,0,1,0,1,1,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,0,550000
0,119,0,0,0,0,0,0,0,1,0,0,1,0,60,4,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,59,suleymanpasa,0,0,kat kaloriferi,0,0,0,0,0,0,4,3608,0,1,0,0,barbaros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,208000
0,119,0,0,0,0,0,0,1,1,0,0,35,1,140,3,1,1,0,1,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,besiktas,1,1,kombi,0,0,1,0,0,0,5,3608,1,1,0,0,visnezade,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,130,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,950000
