ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,isi_yalitim,isicam,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yangin_merdiveni,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,119.0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,663000
0,119.0,0,0,0,0,0,0,0,1,0,0,4,0,100,0,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,3,1000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,220000
0,80.0,0,1,0,1,0,1,1,1,0,0,1,0,147,8,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,1,1,0,0,0,0,0,1,8,1000.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,135,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,204,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,365000
1,30.0,0,0,0,0,0,1,0,1,0,0,25,0,95,0,1,1,0,0,1,0,0,0,5542.0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,79,1,1,0,0,1,0,1,1,3,700.0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,85,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,22,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,159000
0,150.0,1,1,0,1,0,1,1,1,0,0,3,0,0,4,0,0,0,0,1,0,0,0,5542.0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,80,1,1,0,0,1,0,0,0,4,3500.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,185,5,1,0,1,1,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,9,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1000000
0,119.0,0,0,0,0,0,0,1,1,0,0,20,0,190,1,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,3,3608.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,170,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,118,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,579000
0,119.0,0,0,0,0,0,0,0,1,0,0,12,0,135,4,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,6,1700.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,735000
0,119.0,0,0,0,0,0,0,0,2,0,0,5,0,90,0,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,9,1500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,310000
0,119.0,0,0,0,0,0,0,0,1,0,0,3,0,150,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,550000
0,25.0,1,1,0,1,0,1,1,2,0,1,2,0,150,2,1,1,0,0,1,1,0,1,5542.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,64,1,1,0,1,1,0,0,1,4,1700.0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,140,3,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,18,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,700000
0,119.0,0,0,0,0,0,0,0,1,0,0,25,0,95,4,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,450000
1,550.0,1,1,0,1,0,1,1,2,1,1,0,0,327,21,1,1,1,1,1,0,0,0,5542.0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,79,1,1,0,1,1,1,1,1,36,12000.0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,7,4,1,1,1,1,1,1,0,0,1,0,0,2,1,0,0,1,0,1,1,13,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,2750000
0,50.0,0,1,0,1,0,0,0,1,0,0,9,0,80,0,1,1,0,0,1,0,0,0,5542.0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,80,1,1,0,0,1,0,0,1,4,1500.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,70,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,24,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,290000
1,30.0,1,1,1,1,1,1,1,2,1,1,10,1,120,0,1,1,1,1,1,1,1,1,5542.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,79,1,1,1,1,1,1,1,1,4,800.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,110,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,148000
0,119.0,0,1,0,1,0,0,1,1,0,0,0,0,100,1,1,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65,1,1,0,0,1,0,0,1,5,3608.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,85,2,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,44,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,365000
0,119.0,0,0,0,0,0,0,0,1,0,0,2,0,105,3,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,3,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,460000
0,119.0,0,0,0,0,0,0,0,1,0,0,23,0,75,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,5,3608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,187000
1,150.0,0,1,0,0,0,1,1,2,0,0,1,0,143,0,0,0,0,1,1,0,0,0,5542.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,77,1,0,0,0,0,0,1,1,3,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,148,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,585000
0,119.0,0,1,0,1,0,1,1,4,0,0,0,0,390,2,1,1,0,0,1,1,0,0,5542.0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,77,1,1,0,0,1,0,1,1,2,3608.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,300,4,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,150,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,3100000
0,50.0,0,0,0,1,0,0,1,2,0,0,34,0,140,4,1,1,0,0,1,1,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,1,1,0,0,0,0,0,1,6,2000.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,120,3,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,120,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,675000
0,60.0,0,0,0,0,0,1,1,1,0,0,30,0,100,1,0,1,0,0,1,1,0,1,5542.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,80,1,1,0,0,1,1,0,1,4,2400.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,80,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,11,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,460000
0,500.0,0,0,0,0,0,0,0,2,0,0,25,0,40,5,0,0,0,1,0,0,0,0,5542.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,80,0,1,0,0,1,1,0,0,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,121,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,18550000
1,1600.0,1,1,0,1,0,1,1,1,1,1,4,0,110,2,1,1,1,1,1,0,0,0,5542.0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,80,1,1,1,1,1,1,1,1,4,3608.0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,90,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,121,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,5500000
0,119.0,0,1,0,1,0,0,1,1,0,0,2,0,110,4,0,1,0,0,1,1,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,78,0,1,0,0,1,0,0,0,4,3608.0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,100,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,44,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,530000
0,30.0,0,0,1,1,0,0,1,1,0,0,4,0,120,3,1,0,0,0,0,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,1,0,0,0,0,0,0,3,900.0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,115,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,259000
1,25.0,1,1,0,1,0,1,1,1,0,0,4,0,75,2,1,1,0,0,1,1,0,1,5542.0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,64,1,1,0,1,1,0,1,1,4,1200.0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,49,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,263000
0,119.0,0,0,0,0,0,0,1,1,0,0,10,0,130,1,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,79,1,1,0,0,1,1,0,1,3,3608.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,120,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,349000
0,119.0,0,0,0,0,0,0,1,1,0,0,15,1,320,6,0,1,0,0,1,0,0,0,5542.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,80,0,1,0,0,0,1,0,1,6,3608.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,40,4,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,130,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,570000
0,10.0,0,1,0,0,0,1,0,1,0,1,19,0,55,0,1,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80,0,1,0,0,1,0,0,1,5,1100.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,121,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,190000
0,119.0,1,0,0,1,0,1,1,2,0,0,1,0,185,15,0,1,0,0,1,0,0,0,5542.0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,79,1,1,0,1,1,0,1,1,16,2500.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,165,4,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,21,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,840000
0,20.0,0,0,0,0,0,0,0,1,0,0,8,0,140,3,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700
0,50.0,1,1,0,1,0,0,1,1,0,0,10,0,150,2,1,1,0,1,1,0,0,1,5542.0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,64,1,1,0,1,1,0,1,1,4,2000.0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,140,3,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,27,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,365000
0,45.0,0,1,0,1,0,0,1,1,0,0,7,0,120,1,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70,0,1,0,0,0,0,0,1,4,1200.0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,110,2,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,8,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,250000
