ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,1,0,1,0,1,0,1,1,2,0,0,0,0,120,4,0,1,0,0,1,1,0,1,5542,1,1,0,1,False,0,0,0,1,1,0,1,0,1,1,64,edremit,1,1,merkezi,0,0,1,0,0,1,4,1500,0,1,0,0,akcay,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,110,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,66,1,0,0,1,0,0,0,1,0,1,komur-odun,0,betonarme,1,0,0,1,1,1,0,480000
0,119,0,0,0,0,0,0,1,1,0,0,35,0,90,2,1,0,0,0,1,0,0,1,5542,0,0,1,0,False,0,0,0,0,0,0,0,0,1,0,80,kadikoy,0,1,kombi,0,0,1,1,0,0,5,3608,1,1,1,0,fenerbahce,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,70,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,56,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,1,0,0,650000
0,119,0,0,0,0,0,0,0,2,0,0,0,0,135,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,71,golcuk,0,0,kombi,0,0,0,0,0,0,3,1700,0,1,0,0,topcular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,46,0,0,1,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,1,1,1,0,460000
0,110,0,0,0,0,0,0,0,1,0,0,2,0,125,12,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,mamak,0,0,merkezi,0,0,0,0,0,0,12,3608,0,0,1,0,karaagac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,150,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,0,1,1,128500
1,119,1,0,0,1,0,1,1,2,0,0,2,0,160,7,1,1,0,0,1,0,0,0,5542,0,0,0,1,False,0,0,0,1,0,0,0,1,0,1,63,onikisubat,1,0,merkezi,0,0,1,0,1,1,9,1300,0,1,0,0,tekerek,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,120,3,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,34,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,0,375000
0,119,0,0,1,0,0,1,0,1,0,0,42,1,65,0,0,1,0,0,1,0,0,0,5542,0,0,1,0,False,0,0,0,0,0,0,0,1,0,0,80,sisli,1,1,kombi,0,0,1,0,1,1,3,3608,0,1,2,1,esentepe,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,55,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,81,0,0,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,1,1100000
0,119,0,1,0,0,0,0,1,1,0,1,5,0,141,3,0,1,0,0,1,1,0,0,5542,1,0,0,0,False,1,0,0,0,1,0,0,1,1,1,57,bodrum,0,1,merkezi,0,1,0,0,1,1,3,3608,1,1,0,1,yalikavak,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,123,2,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,123,1,1,0,1,0,0,1,0,0,0,elektrik,0,betonarme,1,0,1,0,0,0,0,1500000
0,50,0,0,0,1,1,1,1,2,0,0,0,1,120,0,0,1,0,0,1,1,0,1,5542,1,0,1,1,False,0,0,0,1,0,0,0,0,1,1,80,uskudar,1,1,kombi,0,0,1,0,0,1,4,3500,0,1,0,1,icadiye,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,110,2,1,1,0,0,0,1,0,1,1,0,1,2,1,1,0,1,0,0,0,91,0,0,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,1,1,0,0,650000
0,119,0,1,0,0,0,0,1,2,0,0,30,0,135,2,0,1,0,0,1,0,0,1,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,1,1,80,kadikoy,1,1,kombi,0,0,1,0,1,1,3,3608,0,1,0,0,caddebostan,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,100,2,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,87,1,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,1595000
0,119,0,1,0,1,0,0,1,1,0,0,8,0,125,2,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,1,78,gaziemir,0,0,kombi,0,0,0,0,0,1,5,3608,0,1,0,0,gazi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,115,3,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,122,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,0,615000
0,400,0,0,0,1,0,0,1,1,0,0,40,0,120,6,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,1,0,0,0,79,cankaya,1,1,merkezi,0,0,1,0,1,1,8,1500,0,1,2,0,maltepe,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,110,3,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,91,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,kagir,0,0,0,0,0,1,1,320000
0,119,0,1,1,1,0,1,1,2,0,0,0,0,50,5,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,0,1,0,0,0,0,0,78,menemen,0,0,kombi,0,0,0,0,0,0,5,2000,1,1,0,0,ismet inonu,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,45,3,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,123,1,0,0,1,0,0,0,0,0,1,dogalgaz,0,betonarme,1,1,0,1,0,1,1,470000
1,119,0,0,0,1,0,0,1,1,0,0,6,0,110,2,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,79,mamak,1,0,kombi,0,0,1,0,0,1,3,3608,0,1,1,1,gulveren,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,105,3,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,128,0,0,1,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,200000
0,119,0,0,0,0,0,0,0,1,0,0,1,0,100,10,0,0,0,0,0,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,atasehir,1,1,kombi,0,0,0,0,0,0,10,3608,0,1,0,1,inonu,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,90,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,50,0,0,1,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,0,0,850000
0,119,0,1,0,1,0,0,1,2,0,0,3,0,155,6,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,1,0,0,79,mamak,1,0,kombi,0,0,1,0,1,0,6,1300,0,1,0,1,fahri koruturk,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,150,3,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,226,1,0,0,1,0,0,0,0,0,1,dogalgaz,1,betonarme,0,0,0,0,0,0,0,378000
0,150,0,0,0,1,0,0,1,2,0,0,5,0,185,5,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,1,0,0,0,0,0,80,beylikduzu,0,0,kombi,0,1,0,0,0,0,5,2000,0,1,0,0,adnan kahveci,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,474000
0,119,0,1,0,1,0,1,1,1,0,0,9,0,115,3,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,1,0,1,1,79,mamak,0,1,kombi,0,0,1,1,0,1,3,800,0,1,1,1,fahri koruturk,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,105,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,43,1,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,0,245000
0,50,0,1,0,1,0,0,1,1,0,0,1,0,125,1,0,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,1,0,0,0,0,0,1,80,maltepe,1,1,merkezi,0,1,1,0,0,1,4,3608,1,1,0,1,altintepe,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,105,3,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,70,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,1,0,780000
0,119,0,0,0,1,0,1,1,3,0,0,6,0,0,5,0,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,1,0,0,0,1,1,0,80,cekmekoy,1,1,kombi,0,0,1,0,0,1,5,3608,0,1,1,0,mehmet akif,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,180,4,1,1,1,0,0,0,0,1,1,0,1,2,1,1,0,1,0,0,0,137,1,1,0,1,1,0,1,1,0,0,dogalgaz,1,betonarme,0,0,0,0,1,0,0,635000
0,40,0,0,0,0,0,1,1,1,0,0,12,0,10,0,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,79,kecioren,0,0,kombi,0,0,0,0,1,0,3,900,0,1,0,0,kuscagiz,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,85,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,1,165000
0,119,0,0,0,0,0,0,1,1,0,0,0,0,85,0,1,0,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,80,esenyurt,1,1,kombi,0,0,0,0,1,1,4,3608,0,1,0,0,yesilkent,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,75,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,31,1,0,1,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,1,0,129900
0,50,0,1,0,1,0,0,1,1,0,1,2,0,100,4,1,1,0,0,1,0,0,0,5542,1,0,1,0,True,0,0,1,1,1,0,0,1,1,1,80,atasehir,1,1,kombi,0,0,1,0,1,1,4,1800,0,1,2,1,kayisdagi,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,90,2,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,263,1,1,1,1,1,0,1,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,430000
1,119,0,0,0,0,0,0,1,1,0,0,8,0,120,3,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,1,0,0,0,79,altindag,1,0,kombi,0,0,1,0,1,1,3,3608,0,1,0,1,gunesevler,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,110,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,77,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,1,335000
1,30,0,0,0,0,0,0,1,1,0,0,12,0,110,3,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,79,mamak,1,1,kombi,0,0,1,0,1,0,3,1200,0,1,1,0,safaktepe,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,90,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,121,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,0,0,1,222000
0,119,0,0,0,1,0,0,1,2,0,0,3,0,70,3,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,0,0,1,1,79,kecioren,1,1,kombi,0,0,0,1,0,1,3,1500,0,1,2,0,ayvali,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,7,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,123,0,0,1,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,1,1,1,0,595000
1,119,0,0,0,1,0,0,1,1,0,0,25,0,160,6,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,80,sisli,1,0,kombi,0,0,0,0,0,0,6,3608,0,1,2,0,19 mayis,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,150,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,121,0,0,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,1,880000
0,119,0,1,0,1,0,1,1,2,0,0,0,0,145,7,1,1,0,0,1,0,0,0,5542,1,0,1,1,False,1,0,1,0,1,0,0,0,0,0,80,eyupsultan,1,0,kombi,0,1,1,1,1,0,10,3608,0,1,0,0,circir,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,120,3,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,128,1,1,0,1,1,0,0,1,1,1,dogalgaz,1,betonarme,1,0,1,1,1,0,1,950000
1,119,0,0,0,0,0,0,1,1,0,0,15,0,135,3,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,1,79,mamak,1,1,kombi,0,0,1,0,0,1,3,3608,0,1,1,0,peyami safa,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,130,3,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,234000
0,119,0,1,0,1,0,1,1,2,0,0,4,0,160,4,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,1,0,0,0,1,1,0,74,selcuklu,1,1,kombi,0,0,1,0,1,1,9,3608,0,1,2,1,bosna hersek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,3,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,12,0,0,1,1,0,0,0,1,1,1,yok,1,betonarme,1,0,0,0,0,0,0,350000
0,119,0,0,1,1,0,0,0,2,0,0,0,0,90,2,1,0,0,0,1,0,0,1,5542,1,0,0,1,False,0,0,0,0,0,0,0,0,1,1,64,ayvalik,1,1,merkezi,0,0,1,0,1,0,4,1500,0,1,0,0,kucukkoy,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,2,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,44,0,1,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,1,0,1,0,1,0,574999
0,25,0,0,0,0,0,1,1,2,0,0,6,0,40,2,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,0,0,76,kepez,1,1,klima,0,0,1,0,0,1,5,3608,0,1,1,0,yeni dogan,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,30,7,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,140,0,0,1,1,0,0,1,1,0,0,elektrik,0,betonarme,0,0,0,1,1,1,1,699000
0,30,0,0,0,0,0,0,1,1,0,0,25,1,130,4,0,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,1,0,1,0,0,1,1,0,0,80,sariyer,1,1,kombi,0,0,1,0,0,0,4,3608,0,0,2,1,cumhuriyet,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,120,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,109,0,0,0,0,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,415000
0,110,0,0,1,1,0,0,1,1,0,0,20,0,160,5,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,1,0,59,suleymanpasa,0,0,kombi,0,0,0,1,1,1,6,1750,0,1,1,0,hurriyet,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,156,3,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,214,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,0,0,1,395000
0,119,0,1,0,1,0,1,1,2,0,0,1,0,145,3,0,0,0,0,1,0,0,0,5542,1,0,0,1,False,1,0,0,0,1,0,1,1,1,1,78,gaziemir,1,1,kombi,0,0,1,0,1,1,6,3608,0,1,0,0,irmak,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,140,2,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,46,1,1,0,1,0,1,0,1,0,0,dogalgaz,1,betonarme,0,0,1,0,0,0,0,1200000
0,119,0,1,0,0,0,0,0,1,0,0,35,0,105,0,0,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,1,1,80,kadikoy,0,1,merkezi,0,0,0,0,1,0,4,3500,0,1,0,1,fenerbahce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,123,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,1,920000
0,119,0,1,0,1,0,0,1,3,0,0,0,0,330,13,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,1,1,80,kadikoy,1,1,merkezi,0,1,1,0,1,1,13,3608,1,1,0,1,caddebostan,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,70,5,1,0,1,1,0,0,1,0,1,0,1,2,1,1,0,1,0,0,0,126,1,1,0,1,0,0,1,1,0,1,dogalgaz,1,betonarme,1,0,0,0,1,0,1,6000000
0,119,0,1,0,0,0,1,1,1,1,0,0,0,90,1,1,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,1,1,64,edremit,1,1,kat kaloriferi,0,0,1,0,0,1,3,1250,0,1,0,0,altinoluk,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,85,2,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,129,1,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,0,0,0,1,1,1,480000
0,119,0,0,0,0,0,0,0,1,0,0,35,1,76,5,1,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,1,0,0,0,0,1,0,1,80,beykoz,1,1,kombi,0,0,1,0,0,1,8,3608,0,1,0,1,anadolu hisari,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,75,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,133,0,0,1,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,615000
0,119,0,0,0,1,0,0,0,1,0,0,0,0,55,0,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,1,0,1,78,buca,1,0,kombi,0,0,0,0,0,1,4,1200,0,1,0,1,akincilar,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,50,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,37,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,0,1,1,265000
0,250,0,0,0,1,0,1,1,2,0,0,42,1,125,1,0,0,0,0,1,0,0,0,5542,0,0,1,0,False,0,0,0,0,0,0,0,1,1,0,80,kadikoy,0,0,merkezi,0,0,1,1,1,1,9,3000,0,0,0,0,19 mayis,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,95,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,13,0,1,0,1,1,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,795000
0,119,0,1,1,1,0,0,1,1,0,0,5,0,135,4,1,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,1,0,0,0,1,0,1,64,edremit,1,1,merkezi,0,0,0,1,0,1,4,3608,0,1,0,0,cumhuriyet,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,130,3,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,121,0,0,0,1,0,0,0,1,0,1,komur-odun,0,betonarme,0,0,0,1,0,1,0,340000
0,119,0,0,0,0,0,0,1,1,0,0,20,0,135,1,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,muratpasa,1,1,klima,0,0,0,0,0,0,4,1500,0,1,2,0,sedir,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,125,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,99,0,0,0,1,0,0,0,1,1,1,elektrik,0,betonarme,0,0,0,1,1,0,1,290000
0,119,0,0,0,0,0,0,0,3,0,0,7,0,125,-1,0,1,0,1,1,0,0,0,5542,1,0,1,1,False,0,0,0,0,0,0,0,1,0,0,80,kagithane,1,1,kombi,0,0,1,0,0,1,5,3608,0,1,1,0,nurtepe,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,115,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,215,0,0,0,1,1,0,0,1,1,1,dogalgaz,0,betonarme,0,0,0,0,0,0,0,495000
0,60,0,0,1,1,0,0,1,1,0,0,13,0,125,0,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,cankaya,0,0,kombi,0,0,1,0,1,1,4,1300,0,1,1,0,huzur,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,110,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,141,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,1,215000
1,119,0,0,1,0,0,1,1,1,0,0,20,0,120,1,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,57,milas,0,0,klima,0,0,1,0,0,0,3,3608,0,1,2,0,cumhuriyet,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,110,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,1,0,1,komur-odun,0,betonarme,0,0,0,1,1,0,1,335000
0,35,0,1,0,1,0,1,1,2,1,0,0,0,0,3,1,1,0,0,1,1,0,1,5542,1,0,0,1,False,1,0,0,1,0,0,0,0,1,1,64,edremit,1,1,kat kaloriferi,0,0,1,0,0,1,3,1400,1,1,0,0,akcay,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,10,3,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,50,1,0,1,1,0,0,1,1,0,1,komur-odun,0,betonarme,1,0,0,1,1,1,1,384000
0,119,0,0,0,1,0,0,0,1,0,0,30,0,90,7,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,sisli,0,0,kombi,0,0,0,0,0,0,7,3608,0,0,0,0,gulbahar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,285000
0,119,0,1,0,1,0,0,0,2,0,0,8,0,190,10,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,1,1,80,kadikoy,1,1,kombi,0,1,1,0,1,1,12,3608,1,1,0,0,caddebostan,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,145,4,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,78,1,1,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,0,3650000
0,119,0,0,0,1,0,1,1,2,0,0,3,0,11,1,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,1,0,0,0,0,0,0,1,0,0,76,alanya,0,0,isitma yok,0,1,0,0,1,1,10,3608,0,1,0,0,mahmutlar,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,1,1,0,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,1,1,0,0,1,695000
1,30,0,0,0,0,0,0,1,1,0,0,28,0,130,1,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,0,1,1,1,79,cankaya,1,1,kombi,0,0,1,0,1,1,2,1300,0,1,1,1,metin akkus,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,120,3,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,118,0,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,0,0,1,320000
0,119,0,0,0,0,0,0,0,1,0,0,30,0,95,-1,1,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,40,merkez,0,0,kombi,0,0,1,0,0,1,5,3608,0,1,2,0,bahcelievler,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,90,2,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,104,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,140000
0,119,0,0,0,0,0,1,0,1,0,0,25,0,75,0,0,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,64,bandirma,1,1,kombi,0,0,1,0,0,1,4,3608,0,1,0,0,pasabayir,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,70,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,130,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,118000
