ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,isi_yalitim,isicam,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yangin_merdiveni,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,119.0,0,1,0,1,0,0,1,1,0,0,0,0,95,2,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,79,1,1,0,0,1,0,0,1,3,3000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85,2,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,780000
0,119.0,0,0,0,0,0,0,1,1,0,0,20,0,95,1,0,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,3,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,125000
0,119.0,0,0,0,0,0,0,0,2,0,0,0,0,150,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,450000
0,25.0,0,0,0,0,0,0,0,1,0,0,26,0,80,0,0,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1,0,0,0,4,1600.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,240000
0,119.0,0,0,0,0,0,0,0,1,0,0,25,0,120,3,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,3,3608.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
1,119.0,0,0,0,0,0,0,1,1,0,0,28,0,155,3,0,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,1,0,0,1,0,0,0,3,1500.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,145,3,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400000
1,20.0,0,0,0,0,0,0,1,1,0,0,20,0,130,1,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78,0,0,0,0,0,0,0,0,2,3608.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,450000
0,119.0,0,0,0,0,0,0,0,2,0,0,24,0,150,9,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,9,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1450000
0,200.0,0,1,1,1,0,1,1,1,0,0,20,0,110,0,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,79,1,1,0,0,1,1,1,0,5,1200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,250000
0,119.0,0,0,0,0,0,0,0,1,0,0,18,0,0,5,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,7,3608.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,310000
0,1.0,0,0,0,0,0,0,0,2,0,0,0,0,180,12,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,15,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,121,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,880000
0,150.0,0,0,0,0,0,0,0,1,0,0,1,0,70,2,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,79,0,1,0,0,0,1,0,0,4,1500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,60,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,48,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,300000
0,75.0,0,0,1,1,0,0,1,1,0,0,31,0,125,3,1,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,1,1,1,1,7,1500.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,120,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,201,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,330000
0,60.0,0,0,0,0,0,0,0,1,0,0,45,0,60,0,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,5,2500.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000
0,119.0,0,0,0,0,0,0,1,1,0,0,35,0,120,0,0,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,310000
0,119.0,0,1,0,0,0,0,1,1,0,0,33,0,95,2,0,1,0,0,0,0,0,0,5542.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1,0,0,0,4,3608.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,85,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,410000
0,150.0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,14,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,710000
0,119.0,0,0,0,0,0,0,0,2,0,0,0,0,10,7,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,10,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,490000
0,400.0,0,0,0,0,0,0,0,2,0,0,17,0,140,1,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,3,3608.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49950
0,50.0,0,0,0,0,0,0,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,3,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,500000
0,119.0,0,0,0,0,0,0,0,1,0,0,17,0,95,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,360000
0,50.0,0,0,0,0,0,0,0,1,0,0,3,0,130,3,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,8,800.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,365000
0,25.0,0,0,0,0,0,0,0,1,0,0,40,0,65,0,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,0,0,0,1,5,3608.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,270000
0,119.0,0,0,0,0,0,0,0,1,0,1,2,0,97,1,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,10,1500.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,240000
1,119.0,1,1,1,1,0,1,1,1,1,1,3,0,110,2,0,1,0,1,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,700.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,579000
0,119.0,0,0,0,0,0,0,0,1,0,0,15,0,0,3,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,3,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,450000
0,119.0,0,0,0,0,0,0,1,1,0,0,30,0,100,5,0,0,0,0,1,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,5,3608.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240000
0,60.0,0,1,0,0,0,0,1,1,0,0,18,0,170,3,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80,0,1,0,0,1,0,0,1,6,3608.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,155,3,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,750000
0,119.0,0,0,0,1,0,0,1,1,0,0,24,0,90,4,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,1,1,0,0,1,0,0,1,5,3608.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85,2,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,168,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,335000
0,280.0,0,0,0,0,0,0,0,1,0,0,19,0,135,0,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,3,1800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,309000
0,119.0,0,0,0,0,0,0,0,1,0,0,25,0,105,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,136,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,375000
0,119.0,0,0,0,0,0,0,0,2,0,0,2,0,325,1,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,18,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1550000
1,119.0,0,0,0,0,0,1,1,1,0,0,12,0,155,4,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65,1,1,0,0,1,1,0,1,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,130,3,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,295000
0,119.0,0,0,0,0,1,0,0,1,0,0,3,1,105,4,1,1,0,0,1,0,0,0,5542.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,5,1200.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,90,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,360000
0,119.0,0,0,0,0,0,0,0,3,0,0,9,0,80,4,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,4,5000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1550000
0,119.0,0,0,0,0,0,0,0,1,0,0,17,0,170,5,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,5,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250000
0,119.0,0,0,0,0,0,0,0,1,0,0,25,0,110,0,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,3,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244000
0,119.0,0,0,0,0,0,0,1,1,0,0,22,0,136,4,0,0,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,78,0,1,0,0,1,0,0,1,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,3,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,111,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,569000
0,119.0,0,0,0,0,0,0,0,1,0,0,15,0,135,2,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,4,3608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,550000
0,119.0,0,0,0,0,0,0,0,2,0,0,25,0,320,6,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,6,3608.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,280000
0,20.0,0,0,0,0,0,0,0,1,0,0,5,0,130,3,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,3,1000.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,235000
0,100.0,0,0,0,0,0,0,0,2,0,0,5,0,140,5,0,0,0,0,0,0,0,0,5542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,7,1900.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000
0,25.0,0,1,1,0,0,1,1,1,0,0,31,0,135,3,1,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,78,1,1,0,0,1,1,0,1,4,1600.0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,125,3,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,163,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,375000
