ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,isi_yalitim,isicam,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yangin_merdiveni,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,119.0,0,0,0,0,0,1,1,1,0,0,11,0,120,1,1,1,0,0,1,1,0,1,5542.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,1,1,0,0,1,0,0,0,4,2000.0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,110,3,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,490000
1,20.0,0,1,0,1,0,1,1,1,0,0,1,0,75,0,0,1,0,0,1,0,0,1,5542.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,64,1,1,0,0,1,0,0,1,4,1200.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,6,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,240000
0,380.0,0,0,0,1,0,0,0,1,0,0,0,0,100,21,1,0,0,0,1,0,0,0,5542.0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,79,1,1,0,1,1,0,1,1,23,1800.0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,80,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,4,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,610000
0,119.0,0,1,0,1,0,1,1,2,0,0,0,0,175,9,0,1,0,0,0,0,0,0,5542.0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,75,1,1,0,1,0,0,0,0,12,3608.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,130,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,715000
0,119.0,0,0,0,1,0,0,1,1,0,0,30,0,85,2,0,1,0,0,1,0,0,0,5542.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,80,1,1,0,0,1,1,0,1,6,1600.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,80,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,310000
0,119.0,1,0,0,1,0,0,1,2,0,0,0,0,0,13,1,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,79,1,1,0,1,1,0,1,1,22,3608.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,4,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,950000
0,35.0,1,0,0,1,0,0,0,1,0,0,0,0,125,0,1,1,0,0,0,0,0,0,5542.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,80,1,1,0,0,1,0,0,0,5,1300.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,115,2,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,389000
0,150.0,0,1,0,1,0,0,1,2,0,0,0,0,180,12,0,0,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,79,1,1,0,1,1,0,1,1,9,2300.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,150,4,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,6,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,750000
0,100.0,0,0,0,1,0,0,1,2,0,0,0,0,175,3,0,1,0,0,1,0,0,0,5542.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,79,1,1,0,0,1,0,0,1,7,2500.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,160,4,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,950000
0,250.0,0,1,0,0,0,1,1,2,0,0,1,0,130,3,0,1,0,0,1,0,0,0,5542.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,57,0,1,0,0,1,0,0,1,3,3608.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,120,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1650000
