ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
0,1,0,1,0,1,0,1,1,2,0,0,1,0,150,7,1,1,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,1,1,0,0,1,1,1,1,79,mamak,1,1,kombi,0,0,1,1,1,1,7,1300,0,1,0,1,turkozu,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,135,3,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,124,1,1,1,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,0,0,0,1,550000
0,119,0,0,0,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,64,karesi,0,0,kombi,0,0,0,0,0,0,4,3608,0,1,0,0,1. sakarya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,250000
0,30,0,0,0,0,1,0,0,1,0,0,23,1,105,0,0,1,1,0,0,0,0,0,5542,0,0,1,0,False,0,0,0,0,0,0,1,0,0,0,80,gungoren,0,1,kombi,0,0,1,0,0,1,5,2000,0,1,1,1,merkez,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,90,3,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,56,0,0,0,1,1,0,0,1,1,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,425000
0,119,0,0,0,0,0,0,1,1,0,0,10,0,140,3,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,1,0,0,1,79,pursaklar,1,1,kombi,0,0,1,0,0,1,3,3608,0,1,0,1,fatih,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,130,3,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,1,329000
0,119,0,0,0,0,0,0,0,2,0,0,0,0,150,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,bakirkoy,0,0,kombi,0,0,0,0,0,0,4,3608,0,1,0,0,yesilkoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,3600000
0,340,0,1,0,1,0,0,0,1,0,1,11,0,128,10,1,0,0,0,1,1,0,1,5542,1,0,0,0,False,1,0,1,1,1,0,0,0,0,1,78,karsiyaka,1,0,kombi,0,1,1,0,0,0,15,2500,1,1,2,0,mavisehir,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,114,2,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,30,0,0,0,1,0,1,0,1,1,1,dogalgaz,1,betonarme,0,0,1,0,0,1,0,1335000
1,119,1,1,0,1,0,1,1,2,1,0,5,0,350,3,0,1,0,1,1,0,0,0,5542,1,1,0,1,False,0,1,1,1,1,0,1,1,1,1,79,altindag,1,1,kombi,1,1,1,1,1,1,3,4500,1,1,0,1,aydinlikevler,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,300,7,1,1,1,1,0,1,0,1,1,0,1,2,1,1,1,1,0,0,1,44,1,1,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,1,0,1,1,1,1,1350000
0,119,0,1,0,1,0,0,1,2,0,0,0,0,140,4,1,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,1,0,0,0,0,0,0,80,bahcelievler,1,1,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,sirinevler,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,130,3,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,15,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,0,1,0,790000
0,185,0,1,0,1,1,0,0,2,0,0,1,1,100,1,1,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,1,0,0,1,1,1,1,80,kadikoy,1,1,kombi,0,1,1,0,1,1,9,2750,1,1,1,0,feneryolu,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,90,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,128,1,1,0,1,1,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,1,0,1175000
0,60,0,0,0,0,0,0,0,4,0,0,9,0,80,3,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,yenimahalle,0,0,kombi,0,0,0,0,0,0,3,2000,0,1,1,0,yunus emre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,825000
0,50,1,0,1,1,0,0,1,2,0,0,1,0,125,12,0,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,1,0,1,75,saricam,1,0,klima,0,0,1,0,0,1,14,3608,0,1,1,1,osmangazi,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,90,2,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,121,0,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,0,0,0,1,1,1,0,225000
0,119,0,1,0,1,0,0,0,1,0,1,13,0,105,2,0,0,0,0,1,0,0,0,5542,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,76,konyaalti,0,0,klima,0,0,1,0,0,0,5,3608,1,1,0,0,liman,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,100,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,1,elektrik,0,betonarme,0,0,0,0,1,1,0,560000
0,130,0,0,0,1,0,1,1,2,1,0,8,0,10,5,0,1,0,0,1,1,0,1,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,0,0,76,alanya,0,0,gunes enerjisi,0,0,1,0,0,0,5,2000,0,1,0,0,avsallar,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,175,3,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,8,0,1,1,1,0,0,1,1,0,0,elektrik,1,betonarme,0,0,1,1,1,1,0,395000
1,25,0,0,0,0,1,0,0,1,0,0,25,0,100,2,1,0,0,0,1,1,0,1,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,80,fatih,1,1,kombi,0,0,1,0,0,0,4,2500,0,1,0,1,koca mustafapasa,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,100,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,121,0,0,0,1,0,0,0,1,1,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,585000
0,119,0,0,0,0,0,0,0,1,0,0,0,0,100,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,15,ciftlikkoy,0,0,kombi,0,0,0,0,0,0,4,3608,0,1,0,0,sahil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,390000
1,119,0,1,0,1,0,1,1,2,0,0,0,0,185,4,0,0,0,0,1,0,0,0,5542,1,1,0,1,False,0,0,0,1,0,0,0,1,1,0,64,edremit,1,1,merkezi,0,0,1,0,0,0,4,1600,0,1,0,0,akcay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,46,1,0,0,1,0,0,1,0,0,1,komur-odun,0,betonarme,1,0,0,0,1,1,0,520000
1,119,1,0,0,0,0,1,1,2,1,1,8,0,197,2,1,1,0,0,1,0,0,1,5542,1,0,0,1,True,0,0,0,0,1,0,0,0,1,0,76,alanya,0,0,klima,0,1,1,0,0,0,2,3608,0,1,0,0,kargicak,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,187,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,78,0,1,0,1,0,0,0,1,0,0,elektrik,0,betonarme,1,0,0,1,1,1,1,2050000
0,20,0,0,0,0,0,1,1,1,0,0,22,0,135,5,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,79,polatli,0,0,kombi,0,0,1,0,0,0,5,600,0,1,0,0,cumhuriyet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125,3,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,1,dogalgaz,0,betonarme,0,0,0,0,0,1,0,135000
0,119,0,0,0,0,1,0,1,1,0,0,40,1,85,1,0,1,0,0,1,1,0,1,5542,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,80,uskudar,0,1,merkezi,0,0,0,0,0,0,2,3608,0,1,0,1,salacak,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,75,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,575000
0,100,0,1,0,1,0,0,1,1,0,1,2,0,65,1,0,1,0,0,1,0,0,0,5542,1,1,0,0,True,0,0,1,0,0,0,0,0,0,0,79,golbasi,0,1,kombi,0,0,0,0,1,1,3,2000,0,1,0,0,kizilcasar,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,55,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,320000
0,119,0,0,0,0,0,1,1,2,0,1,4,0,80,4,0,1,0,0,1,0,0,0,5542,0,1,0,1,False,0,0,1,1,1,0,0,0,1,1,77,osmangazi,1,1,kombi,1,0,0,1,0,0,4,3608,1,1,0,0,demirtas barbaros,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,124,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,1,390000
0,119,0,0,0,1,0,0,1,1,0,0,12,0,105,1,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,1,0,1,1,0,79,cankaya,1,1,kombi,0,0,0,1,0,1,4,800,0,1,2,0,gokkusagi,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,85,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,129,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,1,210000
0,30,0,1,0,1,0,0,1,1,0,0,13,0,175,5,0,1,0,0,1,0,0,0,5542,1,1,1,0,False,0,0,1,1,0,0,0,0,0,0,70,yenisehir,0,1,kombi,0,0,0,0,0,1,5,1200,0,1,1,0,inonu,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,150,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,121,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,1,0,0,226000
0,30,0,0,0,1,0,0,1,1,0,0,20,0,115,3,1,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,79,yenimahalle,0,0,kombi,0,0,0,0,0,1,6,3608,0,1,1,1,demetlale,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,121,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,celik,0,0,0,1,0,1,0,310000
0,119,0,1,0,1,0,0,1,1,0,0,3,0,120,2,1,1,0,0,1,0,0,0,5542,1,1,0,0,False,0,0,0,1,0,0,0,0,0,1,79,kecioren,1,1,kombi,0,0,1,0,0,0,3,750,0,1,1,1,yukseltepe,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,115,3,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,141,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,1,1,195000
0,119,0,0,0,0,0,0,0,1,0,0,15,0,90,-1,0,1,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,60,pamukkale,0,0,kombi,0,0,0,0,0,0,1,800,0,1,0,0,istiklal,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,1,1,1,135000
0,119,0,0,0,0,0,0,1,2,0,0,1,0,5,3,1,1,0,0,1,1,0,1,5542,1,0,1,1,False,0,0,0,0,0,0,1,0,0,0,59,suleymanpasa,1,1,kombi,0,0,1,0,0,1,3,1000,0,1,0,0,zafer,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,4,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,135,1,0,1,1,0,0,1,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,0,0,340000
0,30,0,0,0,0,0,0,0,1,0,0,26,0,110,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,59,suleymanpasa,0,0,kombi,0,0,0,0,0,0,5,750,0,1,0,0,yavuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,1,162000
0,200,1,0,0,0,0,0,1,1,0,0,35,0,110,1,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,1,0,0,0,1,0,0,80,kadikoy,0,1,merkezi,0,0,1,0,1,1,5,3500,0,1,0,0,goztepe,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,95,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,16,0,1,1,1,1,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,1,0,925000
1,65,0,0,0,1,0,1,1,2,1,0,14,0,320,4,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,0,0,0,1,79,kecioren,0,1,kombi,0,0,0,1,1,1,4,2000,0,1,0,1,adnan menderes,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,300,4,0,0,1,0,0,1,0,0,1,0,1,2,1,1,0,1,0,0,0,85,0,0,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,1,1,650000
0,119,0,0,0,0,0,0,0,1,0,0,25,0,85,0,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,avcilar,0,0,kombi,0,0,0,0,0,0,4,3608,0,1,1,0,ambarli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,200000
0,119,0,0,0,0,0,1,1,1,1,0,18,0,110,0,1,1,0,0,1,0,0,1,5542,1,0,0,0,True,0,0,0,0,1,0,0,1,0,1,64,edremit,1,1,merkezi,0,0,1,0,0,1,3,3608,0,0,0,0,iskele,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,46,0,0,1,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,0,1,0,1,1,260000
0,119,0,0,0,0,0,1,1,1,0,0,12,0,90,1,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,kecioren,0,1,kombi,0,0,0,0,1,1,3,3608,0,1,1,0,sancaktepe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85,2,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,48,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,175000
0,40,0,0,0,0,0,0,1,1,0,0,25,0,120,4,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,1,0,0,0,0,0,1,1,0,1,64,altieylul,1,1,kombi,0,0,1,0,0,1,4,1200,0,1,0,1,alti eylul,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,110,2,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,53,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,1,0,0,0,0,275000
1,500,1,1,0,0,0,1,1,3,1,1,0,0,80,2,1,1,1,1,1,0,0,0,5542,1,0,0,1,False,1,1,1,1,1,0,0,1,1,1,80,sariyer,1,1,kombi,1,1,1,0,1,1,2,9000,1,1,0,1,maden,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,70,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,173,1,1,0,1,0,1,1,1,0,1,dogalgaz,1,betonarme,1,1,1,0,1,1,1,4100000
0,255,0,1,1,1,0,1,0,1,0,0,25,0,134,1,1,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,1,0,0,0,1,1,0,0,71,izmit,1,1,merkezi,0,0,1,1,1,1,7,1500,0,1,0,0,yahyakaptan,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,120,3,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,52,0,0,0,1,1,0,0,1,1,1,dogalgaz,1,betonarme,0,0,0,1,0,1,0,415000
0,119,0,0,0,0,0,0,0,2,0,0,0,0,175,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,65,atakum,0,0,kombi,0,0,0,0,0,0,14,3608,0,1,0,0,yenimahalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,630000
0,119,0,0,0,0,0,0,0,4,0,0,1,0,320,4,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,bakirkoy,0,0,kombi,0,0,0,0,0,0,4,3608,0,1,0,0,yesilyurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,6500000
0,119,0,0,0,0,0,1,1,1,0,0,35,0,100,3,1,1,0,0,1,0,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,kartal,0,1,kombi,0,0,1,1,0,1,4,3608,0,1,0,0,petrolis,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,90,2,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,51,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,1,0,0,360000
0,25,0,0,1,0,0,0,0,1,0,0,10,0,135,0,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,mamak,1,1,kombi,0,0,0,0,1,1,4,700,0,1,0,0,general zeki dogan,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,125,3,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,63,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,0,0,1,170000
0,119,0,0,0,1,0,0,1,1,0,0,0,0,105,0,0,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,1,64,edremit,1,1,merkezi,0,0,0,0,0,0,3,1000,0,1,0,0,ikizcay,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90,2,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,144,0,0,0,1,0,0,0,0,0,1,komur-odun,0,betonarme,1,0,0,1,1,1,0,270000
1,119,0,1,0,0,0,1,1,2,1,1,0,0,500,0,1,1,1,0,1,0,0,0,5542,1,1,0,0,False,0,0,1,1,0,0,0,1,1,1,79,golbasi,1,1,kombi,0,1,1,0,1,1,2,3000,0,1,0,1,hacihasan,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,490,4,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,9,0,1,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,0,1,1,1,719000
1,119,0,0,0,0,0,0,1,2,0,0,7,0,140,1,0,1,0,0,1,0,0,0,5542,1,0,1,1,False,0,0,0,0,0,0,0,1,0,0,71,derince,0,1,kombi,0,0,0,0,0,1,3,3608,0,1,1,1,deniz,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,128,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,315000
0,119,0,0,0,1,0,0,1,2,0,0,14,0,300,5,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,67,yunusemre,1,1,kombi,0,0,0,0,0,0,5,3608,0,1,1,1,kuyualan,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,6,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,134,0,0,0,1,0,0,1,1,0,1,dogalgaz,0,betonarme,0,0,0,1,1,1,1,675000
0,100,0,1,0,0,0,0,1,2,0,0,40,0,150,2,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,1,80,sisli,1,1,kombi,0,0,1,1,0,1,5,3250,1,1,0,1,bozkurt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,130,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,69,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,1,1,880000
0,119,0,1,0,0,1,1,1,2,0,1,2,0,190,0,0,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,1,0,0,1,0,1,0,80,bakirkoy,1,1,kombi,0,0,1,0,0,1,2,6000,1,1,1,0,senlikkoy,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,165,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,130,1,0,0,1,1,0,1,1,0,1,dogalgaz,0,betonarme,1,0,0,1,0,1,1,1299000
0,60,0,1,0,1,0,1,1,2,1,0,25,0,65,8,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,1,0,0,0,0,0,0,0,73,sehitkamil,0,1,kombi,0,0,1,0,1,1,8,3608,0,1,0,0,degirmicem,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,11,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,0,1,1,570000
0,119,0,0,0,1,0,0,0,1,0,0,0,0,60,3,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,78,tire,1,1,kombi,0,0,0,0,0,0,4,3608,0,0,1,0,kurtulus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,198000
0,250,0,1,0,1,0,1,1,1,0,0,1,0,120,9,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,1,0,0,0,1,0,0,0,0,0,78,menemen,1,0,kombi,0,0,0,0,1,0,13,1800,0,1,0,0,9 eylul,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,100,2,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,23,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,1,0,0,0,0,570000
0,119,0,0,0,1,0,0,1,2,0,0,18,0,120,4,1,1,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,0,0,0,1,0,0,0,64,edremit,0,1,jeotermal isitma,0,0,0,1,0,1,4,3608,0,1,0,0,cennetayagi,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,110,2,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,50,1,0,0,1,0,0,0,1,0,1,komur-odun,0,betonarme,0,0,0,0,1,1,1,305000
0,119,0,0,0,1,0,0,1,2,0,0,13,0,145,6,1,0,0,0,1,0,0,1,5542,0,0,0,1,False,0,0,0,0,0,0,0,0,0,0,65,atakum,1,1,kombi,0,0,1,0,1,0,10,1500,0,1,0,1,korfez,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,130,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,44,0,0,1,1,0,0,0,1,1,0,dogalgaz,0,betonarme,1,0,0,0,1,0,0,365000
0,40,0,1,0,0,0,1,1,1,0,0,20,0,125,2,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,1,0,0,0,1,0,1,79,yenimahalle,0,1,kombi,0,0,1,1,0,1,3,1500,0,1,1,0,carsi,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,110,3,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,9,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,1,0,1,1,375000
